new_investment,balance,promised_return,actual_return,label
31824.692404228615,265509.5895382362,48539.05765018806,9010.391116932688,1
19735.0393048998,27855.691404228288,2000.0,1879.3479006715118,0
23539.334395966416,47121.562836502126,5571.138280845658,4273.462963692575,0
22573.736910620384,60452.12122925975,9424.312567300425,9243.178517862763,0
15892.501994224393,64544.59742488321,12090.424245851951,11800.025798600927,0
42371.920053061345,95269.47292809687,12908.919484976643,11647.044549847684,0
29166.437175697327,106430.74321813004,19053.894585619375,18005.166885664163,0
20713.282232622845,106382.39187752962,21286.14864362601,20761.633573223262,0
37444.124449483716,126769.62833406069,21276.478375505925,17056.88799295264,0
23272.754643381802,126817.76967596839,25353.925666812138,23224.613301474103,0
24270.975200073844,131778.9668940988,25363.55393519368,19309.77798194345,0
31323.73425625344,138996.66779772926,26355.79337881976,24106.03335262297,0
28211.475174121544,147457.43691473143,27799.333559545852,19750.706057119376,0
31742.118990431645,154155.54291880757,29491.48738294629,25044.0129863555,0
15782.652477093869,141923.3582209021,30831.108583761514,28014.837174999328,0
36825.54726662093,153945.0752870826,28384.67164418042,24803.830200440407,0
20327.355280801654,145108.158396493,30789.015057416524,29164.272171391258,0
30650.173511657973,147097.10700478035,29021.631679298604,28661.22490337062,0
29545.33768265246,148408.26464967747,29419.42140095607,28234.18003775535,0
39856.89891643243,159783.43089648295,29681.652929935495,28481.73266962695,0
16096.67666377149,150180.97170409598,31956.686179296594,25699.135856158457,0
34015.35572488961,42776.53081942874,2000.0,1238.824905460869,1
21691.753535958866,56745.53338891392,8555.306163885749,7722.750966473686,1
36828.386462105445,86538.42747738236,11349.106677782785,7035.492373637008,1
26412.300105842587,100687.88661104377,17307.68549547647,12262.840972181179,1
30004.710202047154,112696.46566850097,20137.577322208756,17996.13114458995,1
37717.260521513206,131399.4089936296,22539.293133700194,19014.317196384593,1
17458.87833359351,135540.70073270742,26279.88179872592,13317.586594515682,1
24066.541029727363,140711.31510664892,27108.140146541486,18895.926655785875,1
11027.657751927036,130491.95453983011,28142.263021329785,21247.018318745846,1
34852.10960305956,148789.70289850014,26098.390907966022,16554.36124438952,1
19119.476591883562,152966.42154592156,29757.94057970003,14942.757944462144,1
34386.808235096716,163772.06729695277,30593.284309184313,23581.162484065502,1
44730.24685918215,176139.56070877495,32754.413459390555,32362.75344735995,1
22983.496767838165,173209.08210667013,35227.91214175499,25913.975369942986,1
18696.474978191618,165161.14498230215,34641.81642133403,26744.4121025596,1
28627.59647541054,189600.39233396394,33032.228996460435,4188.349123748749,1
23729.487736498275,206445.00620584658,37920.07846679279,6884.873864615624,1
25121.69405554946,213493.39388593257,41289.00124116932,18073.306375463468,1
36767.866541792355,229455.05143620973,42698.67877718652,20806.208991515196,1
25390.194348722085,236828.57798878913,45891.01028724195,18016.66779614268,1
21998.67401917712,30015.27081217079,2000.0,1983.4032070063286,0
16240.612262762967,41179.112399893645,6003.054162434159,5076.77067504011,0
14085.636046997319,47472.035197039746,8235.82247997873,7792.713249851219,0
20159.445270470973,59461.65738243218,9494.40703940795,8169.823085078539,0
34776.06146404058,84758.1459673952,11892.331476486437,9479.572879077554,0
31409.234628108905,99316.50769969015,16951.629193479042,16850.87289581396,0
20800.226608630106,104755.37608038627,19863.30153993803,15361.35822793398,0
18494.913699758068,106938.54925628348,20951.075216077254,16311.740523860855,0
26061.77378748775,111894.32036615707,21387.7098512567,21106.002677614157,0
19521.36545308259,115704.40538933837,22378.864073231416,15711.2804299013,0
31049.539742671084,125497.08574290296,23140.881077867674,21256.859389106496,0
17056.78778630777,118802.05992283009,25099.417148580593,23751.813606380638,0
17601.174316037712,115428.76943362034,23760.411984566017,20974.46480524745,0
35842.22338202555,129993.51840167117,23085.75388672407,21277.474413974713,0
14423.006870692961,122650.30375411028,25998.703680334234,21766.221518253853,0
17460.81442534858,118743.75276471762,24530.060750822056,21367.36541474125,0
24740.486050601543,123877.63856436645,23748.750552943526,19606.600250952702,0
17994.471058032523,120579.25138467137,24775.527712873292,21292.858237727614,0
22211.041157761272,125675.60616367817,24115.850276934274,17114.686378754475,0
19411.70258614914,120939.1231795256,25135.121232735633,24148.1855703017,0
20614.510911186164,28630.95816230839,2000.0,1983.5527488777745,1
22200.1192555441,45540.66550864546,5726.191632461679,5290.411909207029,1
31181.12375292391,71569.71713739156,9108.133101729092,5152.072124177817,1
16802.222342203946,75214.48582337589,14313.943427478313,13157.453656219623,1
20009.33922095419,82930.05200311486,15042.897164675178,12293.773041215205,1
21345.227956364815,90113.07292427566,16586.010400622974,14162.207035204015,1
42811.41159090542,115883.55420202304,18022.614584855135,17040.930313158053,1
11092.25130024481,109032.10647486553,23176.71084040461,17943.69902740231,1
17795.06719778978,111343.34408975553,21806.421294973108,15483.82958289978,1
36788.931643497315,135607.75672894082,22268.668817951107,12524.51900431204,1
28596.575601332035,149343.7612755117,27121.551345788164,14860.57105476114,1
20199.85390200728,149756.1866982565,29868.752255102343,19787.42847926247,1
19916.595457479623,151387.82546427185,29951.2373396513,18284.95669146428,1
24582.350867347435,160092.0781584974,30277.565092854373,15878.098173121893,1
24187.42455230967,160552.6268485695,32018.41563169948,23726.875862237586,1
20169.194621024784,166831.75102777942,32110.525369713898,13890.070441814842,1
22252.528744670635,180333.19500621065,33366.350205555886,8751.084766239412,1
43979.866561230396,214882.8594044371,36066.63900124213,9430.20216300395,1
31218.67418892469,226525.24051622956,42976.57188088742,19576.29307713224,1
33770.80171040842,247321.38154815556,45305.048103245914,12974.660678482418,1
24753.12555753758,32904.98655639248,2000.0,1848.1390011451,0
30672.449439136235,57835.92324442158,6580.997311278497,5741.512751107135,0
22402.164375453754,71234.14396499057,11567.184648884317,9003.943654884768,0
15969.669885343406,74535.90289721657,14246.828792998114,12667.9109531174,0
36582.68591026888,96948.19695186616,14907.180579443315,14170.391855619291,0
20950.996043704516,100117.43211312823,19389.639390373235,17781.760882442446,0
16921.97410694659,97433.45981713396,20023.486422625647,19605.946402940863,0
35478.57732483005,119194.57349308598,19486.691963426794,13717.46364887803,0
47745.128975230065,147251.60514395917,23838.914698617198,19688.097324356862,0
38824.066213704966,162092.24288140176,29450.321028791834,23983.42847626237,0
28719.349377811814,158412.76364855736,32418.448576280352,32398.82861065622,0
12199.609005717215,140037.2622353309,31682.552729711475,30575.110418943663,0
43998.67569734226,160767.68262042262,28007.452447066185,23268.255312250534,0
39057.92230890754,176974.71738569124,32153.536524084528,22850.887543638906,0
35269.08502398876,179534.61590683242,35394.94347713825,32709.186502847573,0
41607.8219256126,186777.80169710668,35906.92318136649,34364.636135338355,0
24530.484747488084,175705.84916242005,37355.56033942134,35602.43728217472,0
15302.258303283688,165251.90368743014,35141.16983248401,25756.203778273604,0
25083.869368123236,163688.87372308288,33050.380737486026,26646.899332470475,0
34839.74571844972,170363.61551651338,32737.774744616578,28165.00392501923,0
23075.20449883581,31128.168804689598,2000.0,1947.0356941462128,1
27588.370237502415,54457.737903525136,6225.63376093792,4258.8011386668795,1
39191.8423297648,88123.86664934312,10891.547580705028,5525.713583946809,1
21414.750814448133,100179.91607856921,17624.773329868625,9358.701385222046,1
29574.008516590104,111311.317773258,20035.983215713844,18442.606821901325,1
12236.82526905994,107592.77076096313,22262.2635546516,15955.372281354803,1
12295.328841721604,103616.51935567583,21518.554152192628,16271.580247008911,1
33771.02636900714,117790.01269314333,20723.30387113517,19597.533031539628,1
34184.10023043844,133219.58498225897,23558.00253862867,18754.527941322798,1
25092.80913624326,140874.6359874389,26643.916996451793,17437.758131063314,1
19885.058857332722,143017.01664813055,28174.92719748778,17742.67819664107,1
22845.986156406343,137766.26774151484,28603.40332962611,28096.73506302206,1
35466.407006939415,147385.7342645969,27553.253548302968,25846.940483857357,1
42170.253769732204,169066.21977746696,29477.14685291938,20489.76825686212,1
43728.78112421675,192606.73990798616,33813.243955493395,20188.260993697557,1
22596.10801882912,209747.67392260846,38521.34798159723,5455.174004206824,1
32003.31307194466,235286.71829976363,41949.5347845217,6464.268694789511,1
17550.839463305918,244365.8806374224,47057.34365995273,8471.677125647131,1
31018.43944775256,260012.65483490497,48873.17612748448,15371.665250270004,1
26776.299196041484,261554.0493557465,52002.530966980994,25234.904675199956,1
17401.110135674433,25742.063890279478,2000.0,1659.0462453949558,0
23266.182174421272,44162.410382856775,5148.412778055896,4845.835681843973,0
17683.19978732648,55475.91215401089,8832.482076571356,6369.698016172363,0
13115.892706734372,57619.91896664623,11095.182430802179,10971.885894099032,0
35783.147235005905,83078.4274776263,11523.983793329247,10324.63872402584,0
38163.078557124296,109327.86772647456,16615.68549552526,11913.63830827604,0
24218.334275919555,111997.93799279949,21865.573545294916,21548.26400959463,0
39163.39845496207,135111.9860296233,22399.587598559898,16049.350418138265,0
29234.486849005832,137507.1215438728,27022.397205924663,26839.35133475633,0
20775.945277876803,131392.16584337567,27501.424308774564,26890.900978373957,0
31040.280642823334,138207.228434872,26278.433168675136,24225.21805132701,0
30723.54861593747,142485.4635716237,27641.445686974403,26445.31347918578,0
25580.06627601505,147935.46991075028,28497.09271432474,20130.059936888458,0
30697.725399140018,154233.38339249743,29587.093982150058,24399.811917392883,0
19367.011723965144,151502.54285371653,30846.676678499487,22097.852262746033,0
28730.518038292976,157824.82673845548,30300.508570743306,22408.234153554014,0
22125.846866106825,150468.74915160734,31564.965347691097,29481.924452954972,0
16413.047581916493,139986.29523658636,30093.749830321467,26895.501496937468,0
40246.990501572305,156353.44332043245,27997.259047317275,23879.842417726217,0
19785.369020560585,148772.0444638209,31270.68866408649,27366.76787717214,0
14592.972463090926,22740.1972589257,2000.0,1852.7752041652293,1
37759.100723793184,57509.332764060695,4548.03945178514,2989.965218658189,1
24364.43870645211,76092.01719079699,11501.86655281214,5781.7542797158085,1
42166.53560489518,109611.82341124263,15218.4034381594,8646.729384449536,1
34107.44018959459,126594.4025498105,21922.364682248528,17124.86105102672,1
20886.201594689457,133875.84639101216,25318.880509962102,13604.757753487796,1
40585.23745039666,148444.3995590118,26775.169278202433,26016.684282397036,1
22408.706612226873,151749.42614289117,29688.87991180236,19103.680028347517,1
33338.67340366645,165716.8640564376,30349.885228578234,19371.23549012003,1
28954.277013100138,175299.34914922444,33143.37281128752,19371.791920313302,1
38374.56512991063,185932.16450829126,35059.86982984489,27741.749770843806,1
19423.343518677684,171967.34197834603,37186.432901658256,33388.16604862292,1
19414.17167600326,168456.964008609,34393.46839566921,22924.549645740266,1
17116.58077322984,166720.51073045903,33691.392801721806,18853.034051379826,1
24524.13309045131,167725.61617729036,33344.102146091805,23519.027643619997,1
33420.524382846525,197030.13807669026,33545.12323545807,4116.002483446614,1
17494.010840537216,199679.7323243102,39406.027615338055,14844.416592917261,1
31948.026263748936,212678.40915885835,39935.94646486204,18949.349429200785,1
21308.275353853747,227963.48753016954,42535.681831771675,6023.196982542573,1
20703.62264660434,236900.81110276983,45592.69750603391,11766.299074004051,1
25888.349705500135,34356.32575118737,2000.0,1532.0239543127725,0
33999.406573428474,63000.02551791853,6871.265150237474,5355.706806697307,0
41674.62063836015,92930.81504973344,12600.005103583708,11743.831106545234,0
19794.923085161397,96680.64618316987,18586.16300994669,16045.09195172497,0
20501.96420780348,103182.56700476762,19336.129236633973,14000.043386205722,0
19773.34639458082,107574.03229946244,20636.513400953525,15381.881099885999,0
25819.790301048408,115516.7831234757,21514.80645989249,17877.039477035156,0
22360.948725759492,118800.63134954122,23103.35662469514,19077.100499693977,0
26763.794444843596,123987.97739076143,23760.126269908244,21576.448403623388,0
24544.493461210983,126077.94678860025,24797.59547815229,22454.524063372155,0
26821.11974391085,130989.86941202878,25215.58935772005,21909.197120482324,0
34266.53044814638,139723.41374168333,26197.973882405757,25532.986118491837,0
31312.995973213823,150999.11586764143,27944.682748336665,20037.29384725572,0
33731.18092592909,155004.3515914425,30199.82317352829,29725.94520212801,0
29194.167375367928,154696.68731100275,31000.870318288504,29501.831655807684,0
25550.917719633268,151948.38703062868,30939.33746220055,28299.21800000735,0
42644.5932391057,166646.06679408962,30389.67740612574,27946.91347564477,0
13587.747171316963,155420.94210645877,33329.21335881793,24812.871858947823,0
19313.397100563285,144383.67024377146,31084.188421291754,30350.66896325061,0
25348.32863323467,142490.8435250108,28876.734048754293,27241.155351995312,0
33266.39826416244,41819.157555933925,2000.0,1447.240708228509,1
17826.866135106484,54004.61978733553,8363.831511186785,5641.403903704887,1
18222.623026137113,65852.1232994526,10800.923957467106,6375.119514020034,1
23211.047064133796,77850.58732353618,13170.424659890523,11212.583040050218,1
25141.43796428923,95101.52319823031,15570.117464707237,7890.50208959511,1
24189.10408302113,102750.78911234456,19020.304639646063,16539.838168906877,1
28724.132506624464,116075.25672750153,20550.157822468915,15399.664891467497,1
36864.76899211794,132396.38902707282,23215.05134550031,20543.636692546657,1
40745.99985860664,150361.15074651164,26479.277805414564,22781.238139167817,1
17446.386098969917,151007.8376734958,30072.23014930233,16799.699171985787,1
16771.159717815928,142891.23848215272,30201.56753469916,24887.75890915898,1
38835.21683509057,159284.09506022334,28578.247696430546,22442.360257019962,1
20326.72859049323,148159.20452146122,31856.819012044667,31451.61912925534,1
18439.404832371118,151227.11173114253,29631.840904292243,15371.497622689789,1
44314.58939356847,179283.84425959561,30245.422346228508,16257.856865115398,1
37935.147360144125,200243.41833812586,35856.76885191912,16975.573281613873,1
34360.060704776486,228545.31468535116,40048.68366762518,6058.16435755118,1
29624.45160519121,238652.98368965788,45709.06293707024,19516.782600884493,1
32525.430888928022,265578.9952839149,47730.59673793158,5599.4192946710045,1
10940.238928127334,256898.26099756188,53115.799056782984,19620.973214480346,1
16682.363262988023,24758.911289977248,2000.0,1923.4519730107743,0
32525.592769596962,52367.4082108461,4951.78225799545,4917.095848728114,0
21080.642486234974,64858.36986343312,10473.481642169221,8589.680833647953,0
38538.0874421444,92850.30016293492,12971.673972686625,10546.157142642613,0
34868.32363768703,111660.8271667137,18570.060032586985,16057.796633908247,0
22866.985785955636,114178.3612001954,22332.165433342743,20349.45175247393,0
23080.057470645996,115718.83138929792,22835.672240039083,21539.587281543478,0
22600.282938997952,117496.80051006087,23143.766277859584,20822.313818235,0
20125.651647548402,117819.30625619546,23499.360102012175,19803.14590141382,0
30248.013896406082,125550.22668583709,23563.861251239094,22517.093466764447,0
31564.05452530427,138185.46025693635,25110.04533716742,18928.820954205006,0
16452.723462205635,132057.73495882895,27637.09205138727,22580.448760313022,0
31985.465340839302,143332.21313874313,26411.54699176579,20710.98716092513,0
41537.57578736255,158491.4401044284,28666.442627748627,26378.348821677293,0
27280.73885623526,156000.74705897563,31698.28802088568,29771.43190168803,0
26463.671260412717,160613.23430486862,31200.149411795126,21851.184014519724,0
37485.21772808889,170191.79255783602,32122.646860973724,27906.6594751215,0
16362.238170062625,158740.0719810722,34038.3585115672,27813.95874682646,0
21713.449481279204,153755.58425239913,31748.01439621444,26697.937209952273,0
12231.925773024488,142370.63784941362,30751.116850479826,23616.872176010016,0
20646.69614631946,29525.292646476715,2000.0,1121.4034998427462,1
19695.63654564534,45412.38204657894,5905.058529295344,3808.547145543113,1
14607.635491887097,52464.7331082978,9082.476409315788,7555.284430168239,1
23054.468155906954,67612.11675542062,10492.946621659561,7907.084508784133,1
28420.425516130235,83537.31183682768,13522.423351084124,12495.230434723182,1
22026.473897608,92254.54857461817,16707.462367365537,13309.237159817512,1
29286.797048235236,104521.78177705285,18450.909714923633,17019.56384580055,1
16933.861403783445,103613.93789703584,20904.35635541057,17841.70528380046,1
29517.25693013474,113850.49297238895,20722.78757940717,19280.70185478162,1
43145.36804063493,143157.64547597108,22770.098594477793,13838.2155370528,1
25607.433172385005,151158.21301876113,28631.529095194215,17606.865629594962,1
32677.843703497536,157062.13779203742,30231.64260375223,26773.918930221254,1
25821.802740715506,158998.3352307905,31412.427558407486,23885.60530196243,1
22933.731937784538,163416.96087183338,31799.667046158098,18515.106296741633,1
39191.20949671346,172279.92203541961,32683.392174366676,30328.24833312722,1
34496.3836215825,192247.35314335834,34455.984407083924,14528.952513643782,1
20538.27625611976,204957.85804202882,38449.47062867167,7827.771357449268,1
26804.005017901447,217549.86148025558,40991.571608405764,14212.001579674697,1
24397.562524515823,223649.97842503502,43509.97229605112,18297.44557973638,1
34413.09438286658,246602.395418291,44729.99568500701,11460.677389610593,1
38911.090469281815,47438.870426172805,2000.0,1472.2200431090064,0
11204.109097164555,51906.49700589247,9487.774085234561,6736.482517444896,0
30209.944089749762,74533.44814225312,10381.299401178494,7582.992953389109,0
32321.165663940403,93030.93694467665,14906.689628450626,13823.67686151688,0
22169.3600810305,100024.27017079045,18606.18738893533,15176.026854916701,0
23122.458383170702,107746.3959881079,20004.854034158092,15400.33256585324,0
24418.47360247791,112948.36010944785,21549.27919762158,19216.50948113797,0
16573.084754884225,110670.24988829973,22589.67202188957,18851.19497603234,0
19230.930123244107,109732.4130740664,22134.049977659946,20168.766937477438,0
26317.825871022833,115155.6535713095,21946.48261481328,20894.585373779726,0
29206.686460708388,127469.82051163302,23031.130714261904,16892.519520384878,0
40402.486374836546,145891.93081305677,25493.964102326605,21980.3760734128,0
33682.99742718192,157111.41062343773,29178.386162611354,22463.517616800968,0
27156.490055718088,160602.35451245922,31422.282124687546,23665.546166696586,0
15506.238224398243,144127.09971311412,32120.470902491845,31981.493023743347,0
11720.109333505241,129596.88710795941,28825.419942622826,26250.321938659945,0
28415.759142838564,138210.6028180617,25919.377421591882,19802.04343273625,0
21487.26592158641,135660.6743248288,27642.120563612345,24037.194414819314,0
36258.0320618806,149076.26410679377,27132.134864965763,22842.44227991565,0
29926.482509524252,157788.2856645076,29815.252821358754,21214.460951810408,0
16183.965814230018,24295.98051518335,2000.0,1887.9852990466668,1
28174.83775426347,49928.64748630863,4859.19610303667,2542.1707831381814,1
21359.229871382027,63407.390138224175,9985.729497261727,7880.4872194664895,1
20389.004677495206,72564.64869394299,12681.478027644836,11231.746121776385,1
33483.552197607685,98028.9677953576,14512.929738788598,8019.233096193063,1
14665.796863526351,97397.19729204987,19605.79355907152,15297.567366834084,1
31519.927395228384,116520.54118772296,19479.439458409975,12396.583499555281,1
24039.012196652682,125767.99741227824,23304.108237544595,14791.555972097403,1
24502.4917629156,132005.6932794843,25153.59948245565,18264.795895709547,1
23173.864838311616,131521.521078125,26401.13865589686,23658.03703967091,1
31219.286322942746,144216.16222923444,26304.304215625,18524.645171833294,1
39780.697303014305,165994.96006393794,28843.23244584689,18001.899468310818,1
30031.268623727312,169336.73685230693,33198.99201278759,26689.491835358305,1
10621.179008599702,152359.18694823195,33867.347370461386,27598.72891267469,1
22547.329312251186,149983.1534738245,30471.83738964639,24923.36278665865,1
31720.19039709874,173805.24526759118,29996.6306947649,7898.098603332056,1
39616.148569800105,201072.83693131228,34761.04905351824,12348.556906079015,1
22856.460336522097,215929.2598072787,40214.56738626246,8000.037460555699,1
34414.26454710018,242659.62060935315,43185.851961455744,7683.903745025713,1
20798.422219653083,253747.44623163593,48531.92412187063,9710.596597370295,1
23566.313899378347,32113.673100749813,2000.0,1452.640798628535,0
37696.16916253026,64336.00192875796,6422.734620149963,5473.840334522108,0
26588.03457019372,81900.49356322139,12867.200385751594,9023.542935730296,0
29236.61062375663,97450.63293572652,16380.098712644278,13686.471251251502,0
26893.745027470257,109772.68677605294,19490.126587145303,14571.69118714384,0
17959.6277213393,110451.73576304394,21954.53735521059,17280.57873434831,0
42105.508114007,132840.14553436972,22090.34715260879,19717.098342681227,0
21602.699088093515,130525.03103404609,26568.029106873946,23917.81358841715,0
12892.955329187846,120103.03888358867,26105.00620680922,23314.947479645267,0
41158.32348292195,143391.24170308205,24020.607776717734,17870.12066342858,0
22667.69305587533,140044.20046338602,28678.24834061641,26014.73429557136,0
17395.652804867277,135424.6421472965,28008.840092677205,22015.2111209568,0
22960.004676694312,131644.71235576313,27084.928429459298,26739.934468227686,0
14129.570861701746,125527.98820744363,26328.942471152626,20246.295010021247,0
25150.120567140923,130225.98956003432,25105.597641488726,20452.119214550235,0
36308.88293767658,141275.98323066105,26045.197912006864,25258.889267049846,0
33715.24883520112,151978.82945505116,28255.19664613221,23012.402610810994,0
21001.708334579456,145083.9697050358,30395.765891010233,27896.56808459484,0
18047.54888035144,136476.90474859875,29016.79394100716,26654.613836788492,0
25537.827929743657,139777.8096757858,27295.38094971975,22236.923002556607,0
13001.092106533843,21470.756757747138,2000.0,1530.335348786705,1
23087.50400511386,40338.54194585378,4294.151351549428,4219.718817007219,1
11813.126741873755,45722.41062679919,8067.708389170756,6429.258060928349,1
22379.427989659827,59692.61084407901,9144.482125359838,8409.227772380007,1
36452.04368013975,86321.40138608169,11938.522168815804,9823.25313813707,1
12051.442638546014,88620.56883257396,17264.280277216338,9752.275192053747,1
21059.98974087146,95010.58822211708,17724.113766514794,14669.970351328346,1
23880.889940347013,109146.52949312392,19002.117644423415,9744.948669340172,1
34863.43749979168,123143.03590684746,21829.305898624785,20866.93108606814,1
29355.02369611126,129642.85231080846,24628.607181369494,22855.207292150255,1
21907.260151395654,132502.0531639583,25928.570462161693,19048.059298245807,1
43913.639264362944,156520.61320763073,26500.410632791663,19895.079220690524,1
13813.639751815663,140092.87460396113,31304.122641526148,30241.37835548527,1
16563.47694395143,131647.3084283398,28018.574920792227,25009.043119572743,1
32071.244594389857,138544.9245838301,26329.461685667964,25173.628438899537,1
44707.763585078486,174384.63004279282,27708.984916766025,8868.058126115779,1
46266.052104538874,206430.2351374528,34876.92600855856,14220.447009878888,1
19842.904072978938,218131.25390589135,41286.04702749057,8141.885304540388,1
32242.022236293684,245603.37937203833,43626.25078117827,4769.896770146704,1
16582.52736546629,248149.73729643988,49120.675874407665,14036.169441064723,1
28021.733598352206,36181.169718026686,2000.0,1840.56388032552,0
41996.96832233327,71800.73574030596,7236.233943605337,6377.402300053996,0
19916.15596185477,78973.40186920004,14360.147148061193,12743.489832960684,0
32762.20248881863,96848.37360355575,15794.680373840009,14887.230754462918,0
23854.513688045918,105032.46382519876,19369.67472071115,15670.423466402908,0
23806.790140697383,113938.41322025235,21006.492765039755,14900.840745643804,0
16067.341103644298,107919.38781659215,22787.68264405047,22086.366507304494,0
33680.059204212586,125329.15090458137,21583.87756331843,16270.296116223359,0
34642.848594491574,139625.33311557822,25065.830180916277,20346.66638349472,0
18204.707415599314,132112.7236369086,27925.066623115647,25717.316894268923,0
21064.041877046806,130511.8215982498,26422.544727381723,22664.94391570561,0
32640.019675161555,142560.00199602125,26102.36431964996,20591.839277390092,0
32415.071207987618,149727.92508072007,28512.00039920425,25247.1481232888,0
18807.050960299202,139550.51014606204,29945.585016144018,28984.46589495725,0
25030.592538815214,138727.68037528443,27910.10202921241,25853.422309592832,0
21178.56597656004,138647.97251719199,27745.536075056887,21258.27383465248,0
21388.030647118445,140546.32259195537,27729.5945034384,19489.680572355057,0
14957.149564527754,127925.61006668473,28109.264518391075,27577.862089798386,0
14849.192728028136,118899.31530919185,25585.12201333695,23875.487485521022,0
31098.68805774665,132603.91181066434,23779.863061838372,17394.091556274147,0
29857.31285382328,38776.23491829437,2000.0,1081.0779355289117,1
31659.52542026173,63742.106993835245,7755.246983658875,6693.653344720856,1
20331.95526917311,75912.67715351537,12748.42139876705,8161.385109492993,1
17800.661952318318,82321.21448099107,15182.535430703074,11392.12462484262,1
28690.098041830926,100773.82536158233,16464.242896198215,10237.487161239662,1
22858.184321109984,105157.87782924405,20154.76507231647,18474.13185344826,1
13628.846857070333,100938.54914072512,21031.575565848812,17848.175545589267,1
28076.593928893424,116907.71761233223,20187.709828145027,12107.425457286317,1
23279.752158850115,126553.6748773176,23381.543522466447,13633.794893864744,1
21704.75214570006,131917.19318929245,25310.73497546352,16341.233833725197,1
19600.78429550404,126106.02363002456,26383.43863785849,25411.953854771928,1
19419.509036613676,120909.13338148531,25221.204726004915,24616.39928515292,1
24124.44760334949,123835.37862706692,24181.826676297063,21198.20235776788,1
24966.834968579893,130237.06431792083,24767.075725413386,18565.14927772599,1
18773.483015648224,127533.33512790618,26047.412863584166,21477.212205662876,1
24950.430752635988,147219.389866542,25506.667025581235,5264.376014000146,1
18312.741892611662,156976.7168690826,29443.877973308405,8555.414890071068,1
23362.938414262615,168760.58324000888,31395.34337381652,11579.072043336333,1
26843.20728572124,191649.03008060172,33752.11664800178,3954.7604451284105,1
18456.36302737518,203681.4260948909,38329.80601612035,6423.967013085995,1
19083.773650298677,27501.246823945843,2000.0,1582.5268263528358,0
20788.267339112896,42807.82136563649,5500.249364789169,5481.69279742225,0
21602.19608104941,57645.78848919435,8561.564273127298,6764.228957491553,0
29088.534352950144,77020.87705660713,11529.15769783887,9713.44578553736,0
11894.513710742098,77935.37849640474,15404.175411321427,10980.012270944491,0
17426.02926550094,82643.7663759593,15587.075699280947,12717.641385946374,0
36189.41449831535,103474.23300657072,16528.75327519186,15358.947867703931,0
19042.069797004304,102523.99010897517,20694.846601314144,19992.31269459986,0
20885.870528068357,104245.72904104897,20504.798021795035,19164.13159599456,0
16657.253212911288,105967.09878569024,20849.145808209796,14935.883468270024,0
18561.74285072013,105499.85958312584,21193.41975713805,19028.982053284522,0
23111.091619823823,111312.09967429405,21099.97191662517,17298.85152865562,0
24960.5587790533,117581.24995039355,22262.41993485881,18691.40850295379,0
21507.54786041044,119570.50918711624,23516.24999007871,19518.288623687753,0
33175.41336467742,135636.58784828958,23914.10183742325,17109.33470350409,0
16165.771790003773,130847.1271562817,27127.317569657916,20955.232482011656,0
13333.903378961233,125430.41963612779,26169.425431256343,18750.61089911515,0
42868.68072073818,149258.44372251476,25086.083927225558,19040.65663435121,0
27368.64145498768,153705.95634304674,29851.688744502953,22921.128834455692,0
16567.94353867626,142045.78250273177,30741.19126860935,28228.11737899121,0
20438.368685870635,28993.098657689072,2000.0,1445.2700281815614,1
16950.362934032608,40577.01634839964,5798.619731537815,5366.445243322043,1
28836.616659747906,63438.38367803998,8115.403269679928,5975.249330107564,1
33961.51715414976,88753.81155225258,12687.676735607996,8646.089279937169,1
21621.42690239702,97760.46219957834,17750.762310450515,12614.77625507126,1
25416.787209445534,104978.13230316398,19552.09243991567,18199.117105859892,1
14597.490839539481,106329.30165453724,20995.626460632797,13246.321488166219,1
21737.915638810224,115474.5277283781,21265.86033090745,12592.689564969362,1
30791.258142852705,127767.63313537135,23094.90554567562,18498.152735859458,1
41325.14785271477,155808.5092799597,25553.526627074272,13284.271708126422,1
32399.16460364169,160029.0846023007,31161.701855991938,28178.589281300694,1
24165.641720678912,156467.10091322154,32005.81692046014,27727.62540975806,1
38841.49162621098,173711.66941541337,31293.42018264431,21596.92312401915,1
40496.64253113236,179977.6492553477,34742.333883082676,34230.66269119803,1
16140.622264644164,164749.90218744683,35995.52985106954,31368.36933254503,1
22047.362990862766,176042.03398286982,32949.980437489365,10755.231195439772,1
28758.16316573992,197154.45798095813,35208.40679657397,7645.739167651615,1
16860.604138934395,194865.99011427016,39430.89159619163,19149.07200562237,1
14165.484182665847,201357.165842457,38973.198022854034,7674.308454479012,1
40190.13101040993,236320.39849081557,40271.43316849141,5226.8983620513645,1
35220.05255520047,43594.86696881906,2000.0,1625.1855863814146,0
19473.409314032688,56281.726567348756,8718.973393763812,6786.54971550299,0
39453.92807579999,86695.430737044,11256.345313469752,9040.223906104753,0
34709.23166114142,108412.40993314708,17339.086147408798,12992.252465038331,0
29285.87097564194,119973.56657555653,21682.481986629416,17724.71433323249,0
18342.490315863844,114769.51694913178,23994.71331511131,23546.539942288597,0
17725.196045530232,110671.38438632648,22953.90338982636,21823.32860833554,0
29296.014818572672,118691.71019130608,22134.276877265296,21275.689013593077,0
18914.30359160252,114940.30144278923,23738.342038261217,22665.712340119364,0
16768.67842916228,110658.69863755595,22988.06028855785,21050.281234395563,0
17561.366231729655,107485.52942376368,22131.73972751119,20734.535445521924,0
